feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
-0.966379094,-0.341502281,0.686841209,0.774580498,0.480228721,1.212236259,0.066372691,-2.379613506,-2.483180035,0.179114011
1.036197751,-1.937168313,1.775697743,0.8244518,-0.118643616,0.818997549,1.149667409,-2.049714601,-2.488303119,0.082700004
-0.065100539,-1.823979628,2.16886488,2.722948688,0.240553603,0.091960588,3.403420382,-0.077342635,-1.051777108,-1.662114714
-0.651807378,5.611832922,-1.863648641,-0.364106221,3.088840883,0.977145902,0.824152866,1.842641022,1.537218031,0.966040798
0.132817533,0.757780707,-0.26685669,-0.522852587,2.063638233,-1.096098683,-0.041278031,-1.233507031,-0.618099618,-0.732900808
-1.258019911,1.036672791,0.808650921,0.879138324,1.27726251,1.318107818,0.311291178,-1.132107218,-1.53200766,-0.043925133
-0.397190967,-0.162593291,1.182973518,1.599054515,0.884495197,0.894398613,1.103642108,-1.336124956,-1.777305578,0.563198403
-0.589390595,4.796741071,-0.353488705,-1.489531353,2.857600696,2.207751927,0.20584012,0.506971323,-0.159503679,-0.647846048
0.234244042,-3.170881304,2.876309727,-0.421608585,-0.406228133,1.085235699,2.323544009,-2.453949379,-3.311152361,0.625970475
-1.056224041,1.442381982,0.121044579,-1.803403734,1.361803267,1.30672225,-0.473643923,-1.632493359,-1.682504291,1.093122976
-2.139114124,0.864083792,0.715995163,-0.145937436,1.102367189,1.387809267,0.337013762,-1.32553474,-1.699708991,1.327615452
-1.453798551,0.061538348,1.296947644,-0.032027569,1.11028156,0.877329784,0.500148337,-1.438804687,-1.788182406,0.890260531
0.278358166,4.637536326,-0.979592471,-0.839481591,2.764653458,1.716063174,-0.168629407,0.162979282,-0.11445569,1.322167146
0.508312956,1.090889074,-1.712996875,-1.015959663,0.951777234,0.527602421,-0.97255044,-2.802812545,-1.972456719,-0.367355809
-0.229735331,0.354788147,1.897465497,-0.155821056,1.254419735,1.523380392,1.170750677,-1.044511571,-1.875757432,-0.065487538
-0.976246451,2.19768969,1.639731647,-0.297057208,1.924188678,1.819079139,2.821282802,1.247204678,-0.246941744,-0.300872045
0.228604146,0.606749759,1.090515669,-0.249803154,1.114043699,1.804666058,-0.379544447,-2.288926118,-2.593284109,-1.336785201
1.385486341,2.800896865,0.438779962,-0.44737325,2.070323589,1.497615122,1.464586973,0.591667151,-0.24135365,-0.727321222
0.598330174,0.96266703,1.004081259,-1.724916896,1.205630736,1.197718404,2.611349112,0.25349636,-0.732540227,-0.686936418
-0.032990303,-3.681159508,3.724354601,-0.517362989,-0.58905981,0.620474936,2.448515115,-1.425820643,-2.516563818,1.390333184
-0.142866585,4.021836896,-0.498679261,-1.689112454,2.715734756,1.644167328,-0.948436063,-0.611606773,-0.719944972,0.713172365
-0.184912719,2.897907681,-1.726651504,0.650088908,1.890651729,0.779188749,-1.442387814,-1.667404551,-1.020362886,-0.870621023
-0.166837911,-5.939049207,4.280992571,-1.189022059,-1.6326256,0.688148571,3.211293627,-2.909664709,-4.010517336,1.677789755
-0.463063944,-2.060746237,0.440720559,-2.884324367,-0.124625436,-0.347453026,0.172227495,-2.646918562,-2.215262053,0.466755205
-1.07821817,-0.142964093,2.425422106,0.37709022,0.894553316,1.560386981,2.932070158,0.001885055,-1.395676296,-0.355116565
0.451088213,2.553484313,-0.12211256,-0.466745811,1.785419457,1.245726625,0.30341797,-0.158080317,-0.501482527,-1.084243754
-0.186007694,-0.468274753,-1.013302783,0.58902417,0.47036846,-0.314008023,-1.623402896,-3.216548318,-2.119963595,-0.270514882
0.062259856,3.193219175,-0.120000096,-0.812465184,2.293492005,1.673766463,-0.236355379,-0.700305645,-0.992535781,-0.857738881
0.571031464,-1.501180527,2.166788798,0.628599493,0.177547995,1.002170109,1.913009291,-1.236350416,-2.059757721,0.6993004
-0.668269,1.151010458,-0.410740101,-0.524812834,1.272493071,0.390498386,0.043318419,-1.159810963,-0.987123048,-1.833564214
-0.871602198,1.239706577,0.715305278,-0.587765905,1.315201566,1.323093436,2.193640672,-0.10681743,-0.944970509,1.312084416
-0.691931322,-2.399332357,2.698305684,0.995893416,-0.026968084,0.537809654,2.063331207,-1.261208532,-2.078374659,0.159608247
0.403915581,4.395400108,-1.986692321,-0.115409338,2.591849864,1.257035633,-0.470992357,-0.64097508,-0.393668946,0.31837294
-1.766598719,3.625965687,0.977444234,-0.865009643,2.382193612,2.594320411,2.095103007,0.986370209,-0.441169353,-0.517346573
-0.203316534,-6.428026873,4.876809708,0.211564833,-1.567694205,-0.02328577,2.912009693,-2.442092172,-3.489971944,1.967540746
-0.294280613,-5.022581158,2.970297109,-0.689204047,-1.20247372,-0.421711057,2.728356074,-2.167796915,-2.716621574,-1.402195986
-0.108995161,-1.001401235,1.951841672,-1.54609232,0.423801355,1.029877042,3.112146642,-0.502120152,-1.591083063,-1.499867639
-0.134125379,3.665625685,0.038287254,-1.364648674,2.404019654,1.09290711,1.163560622,1.579576556,0.830990907,0.23846514
0.08538861,0.108912842,0.919532065,1.742376085,0.857397696,1.078408524,0.589260082,-1.545148197,-1.873491866,2.05448844
-2.063011812,-4.027637449,2.099092945,1.450087042,-0.901821471,-0.484169797,2.771836226,-1.72572583,-2.153224028,-1.270231839
0.317646369,2.098823912,-0.339271967,0.474042312,1.712028743,1.039047016,-0.635263981,-1.267338646,-1.176425285,0.696065417
-1.579627453,-1.580546469,0.890783849,-0.591301447,0.014734559,0.611881777,0.980475295,-2.425989098,-2.528934828,0.597072561
-0.080628808,-1.537572673,3.773146676,0.799611626,0.472607043,1.175047272,2.825770658,0.152499595,-1.425166476,-0.163307955
1.100663945,1.181542899,1.298577285,-0.380813032,1.233023847,1.784127581,1.16813448,-0.470396207,-1.351146401,1.190352029
0.480518678,2.395071063,0.179874165,2.321003996,1.728474988,1.578718804,1.313654161,-0.019353502,-0.699949874,0.603478042
0.868675271,2.001857056,-0.482345971,-0.174140717,1.592491084,0.990456394,0.234928831,-0.947526235,-0.998720718,1.714183467
-0.140283033,-0.531372693,1.364983969,-0.525158531,0.606367334,0.680392088,1.747519026,-0.739810768,-1.356151839,1.250286913
0.294392759,-0.32777869,1.175236099,0.219641587,0.591850281,1.155853149,0.944096358,-1.540329772,-2.001623325,1.67196296
1.433834489,1.508117168,-0.433591904,0.951557378,1.551644151,0.170453575,-0.605020023,-1.008588051,-0.69132618,-1.693499091
-0.342706554,-0.022310267,2.422385621,-0.599663654,1.039307224,1.531244287,1.362264524,-0.687405916,-1.721519508,-1.964032158
0.029994239,5.396370774,-0.868543896,-0.257829377,3.180208114,1.910425706,0.186767706,0.854949681,0.330723936,0.984041453
0.537517127,-3.85521772,2.012082149,-0.252049125,-0.773428073,-0.704401226,1.978701535,-1.782664569,-1.99674475,-0.379794242
-0.426706368,-0.966199009,2.60722949,0.1343281,0.722415223,0.950876303,0.683528599,-1.192537417,-1.909258065,-0.648300327
0.461230494,4.856510006,1.000536856,0.288864947,3.08403678,2.56194265,1.132372077,1.676706198,0.289138838,-0.765062333
0.887382364,1.020450336,1.121789492,1.014254857,1.303013703,1.700978311,1.535541511,-0.837721569,-1.649552061,0.651864853
-2.03424886,1.301171007,-0.839614393,-1.242249231,1.315501157,-0.217428578,0.50313369,-0.417461083,-0.170251586,0.514048141
-0.048097423,-1.004799454,1.5460074,0.868444311,0.182257871,-1.794450361,0.985233359,2.391075174,2.049184137,1.927812997
0.669438013,1.431902765,-0.318059319,2.438856707,1.536000167,0.779083212,-0.048861427,-1.577735489,-1.4518965,0.834828501
0.398220951,-2.2537607,2.21501082,-0.252153466,-0.045789035,0.697091939,1.153123349,-2.117854828,-2.599992166,2.018077383
1.113178293,2.343685984,-1.397447417,-1.093107561,1.493584432,0.723399337,0.291333844,-0.773451786,-0.594423003,0.609829078
-0.430649253,0.939321202,1.79788325,0.806348411,1.356589448,1.218956154,1.918476503,0.507540238,-0.587012651,0.796804833
-0.83969166,-0.074690205,2.196380046,-0.751255594,0.873244689,1.484028802,2.217706267,-0.299305829,-1.468502269,0.13894281
-2.228788266,0.700679994,-0.428446788,-0.402382698,0.990967008,0.378772163,0.412724891,-1.33750522,-1.186053944,0.75894432
-1.203938131,3.244384884,1.845734998,0.999714803,2.44443457,2.641161045,2.327499042,1.176980243,-0.511475698,-0.898169383
-1.07305523,-0.002398394,0.961466541,-0.421486536,0.935066856,0.928552083,1.150282251,-1.405147705,-1.805194064,-3.216057199
-0.640683637,2.271199659,-2.207688043,0.044818197,1.450047597,0.37358342,-1.602742391,-2.112619604,-1.150775657,0.533273603
-0.615352767,-1.210257633,1.714427387,1.484459093,-0.487315565,-2.248061705,1.080308244,4.099766675,3.546715957,-1.314773451
-0.401970972,3.214151835,-1.109189091,0.929740225,2.037175858,0.776974916,0.491153917,0.220097679,0.13079642,-0.432043814
1.061194276,2.614379677,-0.380867226,0.032499863,1.844295406,1.459406567,0.483972496,-0.660795636,-0.955067614,0.805593835
-0.946029826,-1.154341779,1.270274444,0.466445801,0.336203679,0.685295554,0.869407103,-1.924395357,-2.192788821,-0.120508197
1.834820145,-3.849567347,2.654110816,-0.735072984,-0.904965677,0.506264625,2.882276368,-2.042513906,-2.84115978,1.667012705
0.290260805,-2.451332139,1.731835377,-2.153276072,-0.237957461,0.133508066,2.152609952,-1.487732692,-1.961758464,-0.951744473
1.000932679,0.831697936,0.769846447,0.22330234,1.315255787,1.245695856,0.238339137,-1.572085307,-1.856726571,0.983481896
0.688386931,-1.308421615,1.143309278,0.193764579,0.226550717,0.544214913,1.172210892,-1.835536048,-2.097539094,-0.191557158
1.482299486,-0.307843736,1.550739943,-1.032478968,0.959829618,1.11142698,0.536123714,-1.87486158,-2.279368783,-0.152297978
1.001530424,-0.727349615,1.660035929,-0.466210782,0.78842853,0.723030023,0.706856226,-1.627216975,-2.008986979,-0.088251463
-0.913425126,3.248957874,0.259577294,-0.017746692,2.654530817,-0.196366452,1.996875339,2.690492294,1.966223653,-0.798539515
0.457040066,4.335985187,0.398315193,-1.426113717,2.862139221,1.78025808,1.665000431,1.70196595,0.583955721,-0.472852793
-0.823522617,2.009913082,-0.52501176,-0.036376624,1.622090213,0.720522452,-0.449642691,-0.967988056,-0.82380512,-1.909471018
0.291006862,-2.99037375,2.638516557,0.313640367,-0.244914406,0.256963802,1.616459471,-1.864683588,-2.419346154,0.666034573
-0.788219105,-0.032223924,1.134128087,-1.928681435,0.907781289,0.469092294,1.638265778,-0.374218787,-0.922449416,0.611787049
0.613471937,2.464528429,-0.029403355,-0.62679225,2.118761933,-0.324849934,1.551094699,1.840265318,1.419444863,0.225057885
-0.82086002,1.705842424,1.635205149,1.558183631,1.767423628,1.20116598,2.59890684,1.339419338,0.045075103,-1.70563595
1.729289676,3.369734193,-1.388334073,0.485715841,2.163961618,1.074823801,-0.334264248,-0.806028464,-0.626286709,1.608713883
-1.251603592,0.531070359,1.239126105,-0.977778211,1.130580506,1.336782876,0.572139669,-1.24078367,-1.758046072,-0.422071885
0.787272988,4.409781309,-1.555576151,0.931115908,2.641201576,1.900355003,-0.610420426,-1.147055492,-1.072410967,-0.603979887
-0.774301422,2.376316043,-0.514005985,0.810863116,1.743801685,0.550763415,0.324983976,0.086694408,-0.014926123,-0.844328449
-1.29094325,-1.962648687,2.994024772,0.923013237,0.081344449,1.550024168,1.363105538,-1.973815223,-2.924626395,0.73762593
0.059913237,-1.448508176,1.668489338,0.324177309,-0.398491964,-2.556050078,0.8894956,3.762498031,3.396683838,1.973104868
0.620079998,1.215172538,1.402225756,-0.585905961,1.450640366,1.281030081,0.620038287,-0.247510295,-0.954162193,-0.348764465
-0.108687717,-1.429853608,0.873090908,-0.378276545,0.149123628,0.293774968,0.071791942,-2.373214788,-2.24934585,-1.164799397
-0.261300111,1.382602863,1.531413975,1.082353873,1.650841682,1.338766379,1.485627604,0.146807947,-0.798616593,-1.258414831
-0.351536876,-1.485344621,1.642232293,-0.276011062,0.30885348,-0.031977642,2.440395744,-0.41519362,-1.040815096,-0.339078374
0.97390512,-1.53050667,1.294329064,2.05485462,0.197559572,0.377835358,0.521126004,-2.089949363,-2.19350396,0.582545055
0.101751051,-0.95827473,2.174947246,0.333409012,0.64531092,0.453411686,2.641767319,0.00267016,-0.974684306,-0.056055566
0.686628192,2.512066133,0.279830061,-0.151152287,1.833648578,1.754904597,0.660494488,-0.402543062,-0.99184686,0.024798635
0.133789063,2.193214998,-0.546395098,0.577193317,1.622049892,1.00708885,-0.457594628,-1.036150205,-0.959486661,-1.229017937
1.816606164,0.529671819,2.480262675,-1.003849727,1.066839126,1.747405711,2.340791048,0.51468903,-0.945596216,0.834749723
1.22438167,4.272889276,-2.161628134,1.120848444,2.492097827,0.480921789,-2.376221863,-0.665698767,0.13707669,-0.524282743
1.545237713,-1.825583126,2.199696487,-1.600737156,0.149592685,0.944564471,2.675915903,-1.353919512,-2.262290538,-1.908047941
0.026571963,1.418790109,1.751118119,0.893592041,1.538011911,2.144555141,1.734153811,-0.309740225,-1.500282978,-0.540953903
0.752699571,-0.575248417,1.682449617,0.037523262,0.684846653,1.102389444,0.550211039,-1.702871995,-2.166116868,0.606829872
-0.056014672,3.614660885,0.899702484,0.253008487,2.383572491,1.911839132,2.352156094,1.914308418,0.509003111,-0.611601579
0.107485718,-5.528575028,4.006541113,-0.430817602,-1.343430178,0.622002249,2.981899921,-2.990722726,-3.963795934,-0.332084747
-0.12369319,-0.095766912,1.57500121,-0.372742244,0.862628512,1.005187923,0.698989349,-1.04515436,-1.589158518,0.491909017
0.659652299,1.106364609,2.21505375,-0.422798855,1.509777132,1.301168718,1.428045228,0.693727653,-0.468011214,0.204516003
-0.050169268,4.879264555,-0.194818619,-1.250073518,2.883977106,2.07835739,1.098349475,1.363670682,0.423550894,0.612240015
0.033216563,-1.898189495,3.398474315,2.20851668,0.231463155,1.266413672,3.230048696,-0.464328636,-1.950033869,1.306061462
-0.643435067,1.469243889,-0.974446465,-0.905789379,1.400562893,0.700953404,-0.896903827,-2.272004176,-1.743000309,-0.494305601
0.607565627,1.138817064,-0.852989928,0.995659011,1.131278145,0.423528394,-0.831085632,-1.854756884,-1.352252723,-1.615031872
0.101227728,-1.81378148,2.330939354,-2.478638119,0.353433334,0.525626241,0.899978665,-1.766371582,-2.239233967,-1.651918183
0.658813975,3.066478437,1.199860347,-1.587033762,2.209183635,2.105727952,1.88475602,1.069621625,-0.243973484,0.008588139
0.398448046,-0.686144671,2.64572157,0.245404061,0.705737474,1.011766121,2.402420905,0.085505938,-1.132127687,0.703313061
0.270597716,3.911878386,-1.001268746,-0.618111432,3.958969692,0.121785107,1.909462624,-0.395602186,-0.403217181,1.81030261
0.139993743,3.38937046,0.81238553,-0.543473107,2.438847119,1.669454695,1.379522346,1.185895373,0.140461143,-0.376566621
-0.630578162,-2.676382565,4.496984471,1.300248944,0.014379371,1.75087561,3.358556726,-0.886717393,-2.694065607,-1.401529847
1.784882399,-2.645716371,2.763546726,-1.622748405,-0.044160021,0.757911227,0.696975915,-2.521167839,-2.998461252,-0.954595649
0.503260227,-0.645229739,2.471740051,-0.03466557,0.605073609,1.376172966,2.133013679,-0.46231319,-1.61930838,0.728818638
-0.007272595,1.227905589,0.423034923,-1.126473125,1.146398645,1.257405651,1.928163089,-0.17687489,-0.884799011,-0.863865966
1.766050304,0.382195598,1.078119274,2.786049938,0.95198471,1.077940931,1.165444021,-0.765306785,-1.34410206,1.538330439
0.163066344,-3.675125694,4.269060335,-1.062507576,-0.552851885,1.531998043,1.951502462,-2.31421292,-3.56217118,-0.115696483
0.531665596,-0.385357107,3.201275621,0.456599849,0.857629661,1.585133263,3.165728159,0.567537576,-1.129842971,0.2135612
-0.796326645,2.357065335,-0.278777965,0.167813245,1.753862817,1.311593767,0.31748128,-0.737640477,-0.972334945,1.581463723
-0.093662325,0.619533229,3.480985677,-0.725243677,1.535118245,2.093978182,1.845904872,0.274480231,-1.376408517,-0.450463151
1.432586118,-0.043208567,0.486605868,0.582680813,0.814646536,0.147888244,1.87091519,-0.426339217,-0.772156719,-0.450679016
0.894987436,-4.069607848,3.389805684,-1.278262629,-0.687527581,0.127947543,2.878444929,-1.50964423,-2.436770743,-0.286805409
-2.103500092,-3.076087196,1.503083712,1.4948229,-0.531310218,-0.222260673,0.984742237,-2.422063697,-2.412672746,-1.973015
0.121579001,-0.397315233,2.906239098,1.662555081,0.899014125,1.628742964,1.68458566,-0.577836225,-1.809805036,-0.240960583
0.875290053,3.48618261,-0.415227846,1.342022751,2.297644979,1.496543535,0.911808909,0.255023554,-0.257720784,1.176490438
-2.050799856,1.703476083,0.699900789,-0.682311072,1.7159077,1.127709859,1.195101632,-0.156656813,-0.771141386,-1.330809262
1.284590719,-1.749494993,2.883300251,0.143764643,0.203008621,0.76608409,4.343308541,0.448382275,-1.104495923,-0.084710433
0.231257747,-1.120305038,1.695525847,-0.085073175,0.381882059,0.364978254,1.600472665,-0.70069516,-1.279332481,-0.277203115
1.550630593,0.76936904,1.320020789,-1.141236217,1.329834006,0.885104761,0.594709507,-0.43976155,-0.977216333,-0.387761783
0.624287957,-2.871028943,4.091353265,-1.425177765,-0.104660931,1.670913158,2.406242597,-1.809453702,-3.210724576,-1.808177923
1.673526842,3.946933709,-0.151312591,0.876687476,2.58444462,2.00580991,-0.020225337,-0.197574471,-0.696004022,-0.733543163
-0.022086315,-2.246076298,1.36400869,-0.781504463,-0.156732404,0.309638252,0.935472747,-2.441404874,-2.54578289,0.124041808
-3.120544023,-2.862549832,0.874784602,0.209915534,-0.516203391,-0.566108944,0.8787083,-2.342490937,-2.098219815,-0.263735038
-0.320746389,1.46460138,-0.53757242,-0.954457013,1.321329687,0.819523592,-0.903706543,-1.795750945,-1.472965332,1.097429831
0.592555308,-3.393083372,1.499925882,-0.035143579,-0.69568118,0.075218414,1.084683576,-3.085622395,-3.067952756,-0.510824819
-0.117598453,3.565707726,-1.626095882,-0.872983261,1.94467121,0.978478872,-0.143876398,-0.081816292,0.022434241,-0.219696024
0.798348051,2.593675148,-1.080024924,0.175572062,1.926469654,0.063361713,-0.996865388,-0.403128887,0.040519252,-1.268691977
-1.073460745,1.68996457,-0.506819261,1.979286406,1.502606331,0.607126304,-0.197487556,-1.07051886,-0.918409736,0.073198628
-0.873668892,-3.574005252,1.697684557,1.544442099,-0.724391705,0.381318456,-0.065633958,-4.069620373,-3.844339224,-0.335781742
0.973365952,5.376142061,-2.022748407,0.623895943,3.136446283,1.019413815,-1.585295577,0.01093996,0.398861218,-1.65417644
-0.412346693,-0.176244961,1.122792603,-0.601300465,0.790915668,0.386188976,0.958804576,-0.628284809,-1.005674862,-0.743716085
0.790015409,-4.347445767,3.088561302,-1.700019768,-1.109694475,0.575137678,2.807072506,-2.238820152,-3.105713412,-0.06697236
-0.250560369,-4.621472346,3.47186799,-0.629056731,-0.834064696,0.1256061,2.510658863,-2.353127481,-3.100111926,0.196742324
-0.008585202,0.045367565,0.431509076,-0.477852396,0.803933088,0.983251871,0.437853879,-2.063897641,-2.15268144,-1.122736625
0.873183141,-0.443333363,1.659984375,-0.39092306,0.773143284,0.971991181,1.128035338,-1.211510558,-1.80067802,0.242133156
-1.625781598,1.494365947,-0.11890253,-0.772414991,1.4667239,0.126402075,1.683482857,0.544816416,0.201804084,0.889541231
1.088614701,0.261871044,0.880307207,0.20946197,1.042245798,0.378796249,2.528193862,0.156699683,-0.534371961,-0.398506918
0.410673973,-2.460161225,1.264133879,-1.378374472,-0.061656858,-0.676245946,1.73277956,-1.451587295,-1.530232494,-0.499635403
-0.344661286,1.529515555,-0.090706556,0.012365095,1.488506413,0.913115957,0.216425419,-1.108276104,-1.189118954,0.103121834
0.319789995,-0.042952629,0.659686683,-1.443557034,0.805161114,0.608092158,1.090388985,-1.176888116,-1.450423605,0.686875223
-0.111013462,0.030539871,1.001348533,0.953397533,0.777387251,0.837951424,1.737380319,-0.62261966,-1.226479194,0.82623149
0.044802456,-1.117820116,1.208893279,1.26385384,-0.106466831,-1.47970795,-0.020252416,1.458674451,1.399862839,-1.009954203
0.299236462,-0.593731829,2.329826509,0.742444239,0.725091628,1.620646441,2.219720875,-1.045692116,-2.158561008,0.760108031
-0.830621581,-2.889228058,2.990944286,1.762127663,-0.341145136,0.631009988,1.971823448,-1.441330682,-2.305857716,0.165489393
-0.853677408,1.565399886,-1.121171311,0.088606391,1.30286667,-0.017338213,2.815460981,0.525041209,0.264278504,-0.492318795
-0.694176736,1.771296366,-0.434457048,0.410990203,1.536831954,0.635778083,1.320626486,-0.271659546,-0.506194532,0.52728654
-1.007994239,3.365567102,-2.187184814,0.359853965,2.109156539,0.727919674,-1.416424949,-1.629904226,-0.879983257,0.340034609
1.042541592,2.9964697,0.63230516,0.463162098,2.146768354,1.615468185,0.847908163,0.61485356,-0.203614066,-1.381432653
-0.047497445,1.414146356,0.268603782,0.21024622,1.471514966,1.270398008,0.831335037,-1.101833055,-1.456717106,1.691834838
0.086959702,-0.640867335,1.584656387,-0.532261726,0.539380093,1.002579821,1.396177939,-1.163730009,-1.797083909,0.704129848
0.093733303,-2.264711394,1.69803779,-1.652299288,-0.177041201,0.204535745,1.504854955,-1.663606998,-2.023792572,-1.040166305
-0.384325227,1.140096756,0.730862195,-0.501851589,1.372436891,1.25069592,1.601458041,-0.545994843,-1.202034517,1.531326802
-1.456112096,0.313471629,-0.203213228,0.669622632,0.865997417,0.912977516,-0.179735529,-2.571024216,-2.32776918,0.665022469
-1.421464687,2.29213958,0.043002043,-0.121519678,1.674387185,1.174858514,1.638066486,0.419327224,-0.237017909,1.458681337
-1.025333891,2.703898074,-1.035700795,0.559337325,1.909130601,0.847213965,-0.840364239,-1.108170509,-0.80984192,-1.498368985
-0.369127273,-0.587658756,0.616355074,-0.240300805,0.545274523,0.635452619,0.539513339,-2.059820838,-2.102871345,-0.748973097
0.220113873,5.811005633,-1.298067004,0.977545202,3.315517412,1.724762607,-1.431987209,0.44628662,0.380221883,-0.098336342
-0.549190769,2.153529045,-0.257368369,-0.421474837,3.560810292,-0.150552537,0.812276409,-2.263972014,-1.868727504,1.314788492
-1.208590524,4.41300041,-1.627417008,-1.411255005,2.682997613,0.562170902,-2.05893891,-0.112581046,0.41578497,-0.136796905
0.05157909,-1.42418735,1.930530284,1.469680597,0.281757279,0.665409093,2.010545498,-1.053978719,-1.773200085,0.378502149
0.157735208,-2.322743854,2.987044098,0.309006933,-0.073146825,1.088223498,1.9112996,-1.512990096,-2.487862443,-0.268298177
-0.414389792,1.24305795,0.157700595,0.856996245,1.350647556,0.991526138,0.212213187,-1.221327208,-1.358637168,0.151218344
-0.383214837,0.515800235,0.268731205,0.541737648,0.916792342,1.004641274,1.537061905,-1.112119763,-1.498573862,-0.219645016
-0.510120739,-0.058062902,0.805066457,0.729519351,0.637016209,0.790374448,1.098219271,-0.969974509,-1.365505657,1.698290392
-1.250025533,-1.456678407,3.957015321,0.371719239,0.577213513,1.407850645,1.588932879,-0.534268322,-1.915677379,-1.285504523
-0.122323382,4.888434536,-0.863645517,1.646368396,2.874086637,2.348273394,-1.324816678,-0.794757529,-0.946097332,2.541619847
-0.339845042,0.362946583,0.796995166,-0.884492819,1.04728904,0.582817594,0.306875954,-1.003749869,-1.207323633,1.160348181
-0.382593383,0.491247981,1.151269739,-0.379101748,0.973363226,0.966243818,1.887201895,-0.045569977,-0.836660036,0.716045749
0.566186936,-1.481822174,1.722203364,-0.123992974,0.226976043,0.855176918,1.257600481,-1.888447847,-2.366587169,-0.729604364
-0.238931821,0.250623961,1.369584672,-0.501469423,1.094461629,1.019769152,1.732192999,-0.620524596,-1.351001343,0.005370379
-0.05573394,1.532344794,0.09367978,0.490181517,1.44471931,1.856136264,-0.187686939,-2.269765369,-2.410817311,0.754899167
1.324185237,-0.031481149,0.725194444,1.575604559,0.778087488,0.730477844,2.106209424,-0.752033378,-1.300296835,-0.863457237
1.315887267,2.667275868,-0.574886358,1.928843964,1.793004159,1.403950879,-0.46809719,-1.027529234,-1.060360071,0.046528466
-0.309659812,2.062711084,0.601595676,-0.026751246,1.61177439,1.871767401,0.885190655,-0.537973256,-1.241863187,1.456328472
-0.341309846,1.177537134,-1.564198734,0.534543613,1.256148331,-0.079842192,-1.102717371,-2.263961954,-1.353480316,0.66256255
1.709207154,0.549500329,-0.034838274,1.939032701,0.933793934,0.993438228,-0.682766908,-2.382815812,-2.153826979,0.852680376
0.075417743,-2.467923572,2.257290595,-1.024928067,-0.162492747,0.51494126,2.43877875,-1.450807309,-2.195316146,0.246721389
0.096743913,-0.308218923,0.276038505,-0.59342061,0.504617402,-0.028173858,0.788315905,-0.829362985,-0.851530217,-0.429775926
0.237761165,-3.069792439,1.206556512,-0.995947991,-0.669033519,0.322308429,0.047946374,-3.644479839,-3.388095289,-1.433323928
-0.007981204,-3.180428419,3.002936934,0.969040552,-0.435864893,0.762105286,2.651624551,-1.688252489,-2.655464252,-1.700176013
2.406122358,-1.243853712,2.025524119,1.255105417,0.4250031,0.843456819,1.948114807,-1.137373088,-1.903999209,0.686709204
2.042257841,2.021843366,-0.581790958,0.572125718,1.646856562,0.329367324,-0.033418224,-0.342261988,-0.238878134,0.595931347
-0.061229375,-0.752841109,3.018591562,0.9952904,0.74240627,1.777764754,2.957615749,-0.482093518,-1.990738386,-0.578220167
-0.469129659,-1.926557569,4.126917587,-0.404011431,0.294321223,1.869669426,1.984175875,-1.164603523,-2.673529919,-0.174484507
-0.377117874,4.193259119,-2.674436615,-1.475411401,2.336575154,0.403775488,-2.093207003,-0.888039664,0.037596728,1.022512794
0.153674021,-4.756625303,5.218429815,-0.043529467,-0.918132171,1.274648892,4.837463584,-0.995912779,-3.026013014,-0.414702387
-0.99690696,-0.031223285,-0.059549848,-0.932863112,0.696284771,0.638575079,0.174866061,-2.219093208,-2.039216019,-0.188102876
-0.260419533,-0.799293432,1.042484899,0.370598414,-0.273447362,-1.850035359,1.156528949,3.205207215,2.816269496,0.176885839
-2.40506955,-0.224095359,1.826024688,-1.368074109,0.878860398,1.483268854,2.208717834,-1.023234127,-1.991337781,-1.106474556
-0.674414314,2.064532977,-0.440369807,0.878182415,1.739989619,0.478742236,0.473015317,-0.254056376,-0.314360858,-0.770326065
0.056580189,0.759374822,3.084350322,-1.120812107,1.435502457,1.329024975,3.516093236,2.042690188,0.148972381,-0.576601777
1.769337323,-2.877748565,3.091524095,0.199507326,-0.140647879,0.636195916,3.25594688,-1.123704991,-2.255502079,1.997280502
-0.656429964,0.718056616,-0.558223685,-0.180180831,1.09888759,0.064554399,0.256460475,-1.2951367,-1.006401911,1.371474782
0.062051349,-1.525111697,1.399033538,0.891521218,-0.208384356,-1.578888928,-0.209032083,1.142144449,1.154014682,-0.249139246
-1.072058062,0.277045585,1.144706876,1.302340745,1.081987461,1.147865341,0.446236733,-1.541366295,-1.913878519,0.738823283
-0.295027352,2.676278378,0.982124405,1.20658742,2.159424468,1.398594551,1.485974529,0.95585628,-0.024770955,-0.619636424
0.645037855,0.769813336,1.18571192,-0.01241322,1.09972791,1.098569965,0.33679942,-0.567425515,-1.082010733,-1.233613424
-0.022368862,2.36144711,-1.151670446,-0.008966326,1.681315257,0.910568781,-0.514641436,-1.414232804,-1.110066403,-0.947429045
0.598398008,-0.157124174,0.374716004,-0.649310375,0.735160329,0.824823599,0.429274439,-2.175512977,-2.186199898,-0.279715289
-1.627885939,-2.662776524,3.649613099,-1.335756663,-0.244490054,1.417112515,2.640595949,-1.210679637,-2.583082187,2.135626101
-0.39354632,-2.326495148,2.47734502,0.684661231,-0.099185387,1.063845889,2.033880777,-1.970269325,-2.773322497,1.069913435
0.336538382,-1.150682817,0.954303627,0.91493339,0.381453862,0.00077437,1.472391888,-1.169381197,-1.387742002,-0.251973187
